,Unnamed: 0,Pos,Sense1,Sense2,Merge,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max
63,63,v,compare#v#2,compare#v#3,merged,0.0,0.0,1.0,1.0,0,0,,
64,64,n,treat#n#1,treat#n#2,not-merged,0.0,0.0,1.0,1.0,,,4.5,4.5
65,65,v,process#v#3,process#v#,not-merged,,,,,,,,
66,66,v,process#v#3,process#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
67,67,v,process#v#3,process#v#2,not-merged,0.0,0.0,1.0,1.0,0,1,,
68,68,v,process#v#3,process#v#5,not-merged,0.0,0.0,0.0,1.0,0,1,,
69,69,v,process#v#3,process#v#1,not-merged,0.0,0.0,0.0,1.0,0,1,,
70,70,v,process#v#3,process#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
71,71,v,process#v#3,process#v#6,not-merged,0.0,0.0,0.0,1.0,0,1,,
72,72,v,process#v#,process#v#7,not-merged,,,,,,,,
73,73,v,process#v#,process#v#2,not-merged,,,,,,,,
74,74,v,process#v#,process#v#5,not-merged,,,,,,,,
75,75,v,process#v#,process#v#1,not-merged,,,,,,,,
76,76,v,process#v#,process#v#4,not-merged,,,,,,,,
77,77,v,process#v#,process#v#6,not-merged,,,,,,,,
78,78,v,process#v#7,process#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
79,79,v,process#v#7,process#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
80,80,v,process#v#7,process#v#1,not-merged,0.0,0.0,0.0,1.0,0,0,,
81,81,v,process#v#7,process#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
82,82,v,process#v#7,process#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
83,83,v,process#v#2,process#v#5,merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
84,84,v,process#v#2,process#v#1,not-merged,0.0,0.0,1.0,1.0,0,1,,
85,85,v,process#v#2,process#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
86,86,v,process#v#2,process#v#6,not-merged,0.0,0.0,0.0,1.0,0,1,,
87,87,v,process#v#5,process#v#1,not-merged,0.0,0.0,1.0,1.0,0,1,,
88,88,v,process#v#5,process#v#4,not-merged,0.0,0.0,1.0,1.0,0,0,,
89,89,v,process#v#5,process#v#6,not-merged,0.0,0.0,1.0,1.0,0,1,,
90,90,v,process#v#1,process#v#4,merged,0.0,0.0,1.0,1.0,0,0,,
91,91,v,process#v#1,process#v#6,merged,0.0,0.0,1.0,1.0,0,1,,
92,92,v,process#v#4,process#v#6,merged,0.0,0.0,1.0,1.0,0,0,5.5,5.5
93,93,v,plead#v#1,plead#v#,not-merged,,,,,,,,
94,94,v,plead#v#1,plead#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
95,95,v,plead#v#1,plead#v#3,not-merged,0.0,0.0,0.0,1.0,0,0,,
96,96,v,plead#v#1,plead#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
97,97,v,plead#v#,plead#v#2,not-merged,,,,,,,,
98,98,v,plead#v#,plead#v#3,not-merged,,,,,,,,
99,99,v,plead#v#,plead#v#4,not-merged,,,,,,,,
100,100,v,plead#v#2,plead#v#3,merged,0.0,0.0,0.0,1.0,0,1,2.5,3.5
101,101,v,plead#v#2,plead#v#4,merged,0.0,0.0,0.0,1.0,0,1,,
102,102,v,plead#v#3,plead#v#4,merged,0.0,0.0,1.0,1.0,0,0,,
103,103,v,underwrite#v#1,underwrite#v#2,merged,0.0,0.0,0.0,1.0,0,1,,
104,104,n,arch#n#4,arch#n#1,not-merged,0.0,0.0,1.0,1.0,,,5.5,5.5
105,105,n,arch#n#4,arch#n#2,not-merged,0.0,0.0,1.0,1.0,,,4.5,5.5
106,106,n,arch#n#4,arch#n#3,not-merged,0.0,0.0,1.0,1.0,,,2.0,6.0
107,107,n,arch#n#1,arch#n#2,not-merged,0.0,0.0,1.0,1.0,,,6.0,6.0
108,108,n,arch#n#1,arch#n#3,not-merged,0.0,0.0,1.0,1.0,,,6.5,6.5
109,109,n,arch#n#2,arch#n#3,not-merged,0.0,0.0,1.0,1.0,,,5.5,6.5
110,110,v,fix#v#1,fix#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
111,111,v,fix#v#1,fix#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
112,112,v,fix#v#1,fix#v#2,not-merged,0.0,0.0,1.0,1.0,0,1,,
113,113,v,fix#v#1,fix#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
114,114,v,fix#v#1,fix#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
115,115,v,fix#v#1,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
116,116,v,fix#v#1,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,1,,
117,117,v,fix#v#1,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
118,118,v,fix#v#1,fix#v#7,not-merged,0.0,0.0,1.0,1.0,0,1,1.0,1.0
119,119,v,fix#v#1,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
120,120,v,fix#v#5,fix#v#9,not-merged,0.0,0.0,0.0,1.0,0,1,,
121,121,v,fix#v#5,fix#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
122,122,v,fix#v#5,fix#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
123,123,v,fix#v#5,fix#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
124,124,v,fix#v#5,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,0,,
125,125,v,fix#v#5,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
126,126,v,fix#v#5,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
127,127,v,fix#v#5,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
128,128,v,fix#v#5,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
129,129,v,fix#v#9,fix#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
130,130,v,fix#v#9,fix#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
131,131,v,fix#v#9,fix#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
132,132,v,fix#v#9,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,0,,
133,133,v,fix#v#9,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
134,134,v,fix#v#9,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
135,135,v,fix#v#9,fix#v#7,not-merged,0.0,0.0,1.0,1.0,0,0,,
136,136,v,fix#v#9,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
137,137,v,fix#v#2,fix#v#8,merged,0.0,0.0,0.0,1.0,0,1,0.0,1.0
138,138,v,fix#v#2,fix#v#10,merged,0.0,0.0,0.0,1.0,0,1,,
139,139,v,fix#v#2,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
140,140,v,fix#v#2,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,1,,
141,141,v,fix#v#2,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
142,142,v,fix#v#2,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,,
143,143,v,fix#v#2,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
144,144,v,fix#v#8,fix#v#10,merged,0.0,0.0,0.0,1.0,0,0,,
145,145,v,fix#v#8,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
146,146,v,fix#v#8,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,1,,
147,147,v,fix#v#8,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
148,148,v,fix#v#8,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,,
149,149,v,fix#v#8,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
150,150,v,fix#v#10,fix#v#3,not-merged,0.0,0.0,0.0,1.0,0,0,,
151,151,v,fix#v#10,fix#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
152,152,v,fix#v#10,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
153,153,v,fix#v#10,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
154,154,v,fix#v#10,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
155,155,v,fix#v#3,fix#v#6,merged,0.0,0.0,0.0,1.0,0,1,,
156,156,v,fix#v#3,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
157,157,v,fix#v#3,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,,
158,158,v,fix#v#3,fix#v#11,not-merged,0.0,0.0,1.0,2.0,0,1,,
159,159,v,fix#v#6,fix#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,2.0,2.0
160,160,v,fix#v#6,fix#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,,
161,161,v,fix#v#6,fix#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
162,162,v,fix#v#4,fix#v#7,merged,0.0,0.0,0.0,1.0,0,1,,
163,163,v,fix#v#4,fix#v#11,merged,0.0,0.0,1.0,3.0,0,1,,
164,164,v,fix#v#7,fix#v#11,merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
165,165,v,surge#v#2,surge#v#4,not-merged,0.0,0.0,1.0,1.0,0,1,0.0,1.0
166,166,v,surge#v#2,surge#v#1,not-merged,0.0,0.0,1.0,1.0,0,1,,
167,167,v,surge#v#2,surge#v#3,not-merged,0.0,0.0,1.0,1.0,0,1,,
168,168,v,surge#v#2,surge#v#5,not-merged,0.0,0.0,1.0,1.0,0,1,,
169,169,v,surge#v#4,surge#v#1,not-merged,0.0,0.0,1.0,1.0,0,1,,
170,170,v,surge#v#4,surge#v#3,not-merged,0.0,0.0,1.0,1.0,0,1,,
171,171,v,surge#v#4,surge#v#5,not-merged,0.0,0.0,1.0,1.0,0,0,,
172,172,v,surge#v#1,surge#v#3,merged,0.0,0.0,1.0,1.0,0,1,,
173,173,v,surge#v#1,surge#v#5,merged,0.0,0.0,1.0,1.0,0,0,,
174,174,v,surge#v#3,surge#v#5,merged,0.0,0.0,1.0,1.0,0,0,,
175,175,n,turf#n#1,turf#n#2,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
176,176,n,turf#n#1,turf#n#3,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
177,177,n,turf#n#2,turf#n#3,merged,0.0,0.0,0.0,1.0,,,1.0,6.0
178,178,n,volatility#n#2,volatility#n#1,not-merged,0.0,0.0,1.0,1.0,,,2.0,5.0
179,179,n,volatility#n#2,volatility#n#3,not-merged,0.0,0.0,1.0,1.0,,,1.0,5.0
180,180,n,volatility#n#1,volatility#n#3,not-merged,0.0,0.0,1.0,1.0,,,2.0,5.0
181,181,v,feel#v#2,feel#v#1,not-merged,0.0,0.0,1.0,1.0,0,0,,
182,182,v,feel#v#2,feel#v#3,not-merged,0.0,0.0,1.0,1.0,0,0,,
183,183,v,feel#v#2,feel#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
184,184,v,feel#v#2,feel#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,1.5,1.5
185,185,v,feel#v#2,feel#v#6,not-merged,0.0,0.0,1.0,1.0,0,0,,
186,186,v,feel#v#2,feel#v#7,not-merged,0.0,0.0,1.0,1.0,0,0,,
187,187,v,feel#v#2,feel#v#12,not-merged,0.0,0.0,1.0,1.0,0,0,,
188,188,v,feel#v#2,feel#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
189,189,v,feel#v#2,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
190,190,v,feel#v#2,feel#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
191,191,v,feel#v#2,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
192,192,v,feel#v#2,feel#v#13,not-merged,0.0,0.0,1.0,1.0,0,0,,
193,193,v,feel#v#1,feel#v#3,merged,0.0,0.0,1.0,1.0,0,1,,
194,194,v,feel#v#1,feel#v#4,merged,0.0,0.0,0.0,1.0,0,0,,
195,195,v,feel#v#1,feel#v#5,merged,0.0,0.0,1.0,1.0,0,1,,
196,196,v,feel#v#1,feel#v#6,merged,0.0,0.0,1.0,1.0,0,1,,
197,197,v,feel#v#1,feel#v#7,merged,0.0,0.0,0.0,1.0,0,1,,
198,198,v,feel#v#1,feel#v#12,merged,0.0,0.0,0.0,1.0,0,1,,
199,199,v,feel#v#1,feel#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
200,200,v,feel#v#1,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,1,,
201,201,v,feel#v#1,feel#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
202,202,v,feel#v#1,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
203,203,v,feel#v#1,feel#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
204,204,v,feel#v#3,feel#v#4,merged,0.0,0.0,0.0,1.0,0,0,,
205,205,v,feel#v#3,feel#v#5,merged,0.0,0.0,0.0,1.0,0,0,,
206,206,v,feel#v#3,feel#v#6,merged,0.0,0.0,1.0,1.0,0,1,,
207,207,v,feel#v#3,feel#v#7,merged,0.0,0.0,1.0,1.0,0,0,,
208,208,v,feel#v#3,feel#v#12,merged,0.0,0.0,1.0,1.0,0,0,,
209,209,v,feel#v#3,feel#v#8,not-merged,0.0,0.0,1.0,1.0,0,1,,
210,210,v,feel#v#3,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,1,,
211,211,v,feel#v#3,feel#v#10,not-merged,0.0,0.0,1.0,1.0,0,1,,
212,212,v,feel#v#3,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
213,213,v,feel#v#3,feel#v#13,not-merged,0.0,0.0,1.0,1.0,0,1,,
214,214,v,feel#v#4,feel#v#5,merged,0.0,0.0,0.0,1.0,0,0,,
215,215,v,feel#v#4,feel#v#6,merged,0.0,0.0,0.0,1.0,0,0,,
216,216,v,feel#v#4,feel#v#7,merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
217,217,v,feel#v#4,feel#v#12,merged,0.0,0.0,0.0,1.0,0,0,0.5,0.5
218,218,v,feel#v#4,feel#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
219,219,v,feel#v#4,feel#v#9,not-merged,0.0,0.0,0.0,1.0,0,0,,
220,220,v,feel#v#4,feel#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
221,221,v,feel#v#4,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
222,222,v,feel#v#4,feel#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
223,223,v,feel#v#5,feel#v#6,merged,0.0,0.0,0.0,1.0,0,0,,
224,224,v,feel#v#5,feel#v#7,merged,0.0,0.0,0.0,1.0,0,0,,
225,225,v,feel#v#5,feel#v#12,merged,0.0,0.0,0.0,1.0,0,0,,
226,226,v,feel#v#5,feel#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
227,227,v,feel#v#5,feel#v#9,not-merged,0.0,0.0,0.0,1.0,0,0,,
228,228,v,feel#v#5,feel#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
229,229,v,feel#v#5,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
230,230,v,feel#v#5,feel#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
231,231,v,feel#v#6,feel#v#7,merged,0.0,0.0,0.0,1.0,0,0,,
232,232,v,feel#v#6,feel#v#12,merged,0.0,0.0,0.0,1.0,0,0,,
233,233,v,feel#v#6,feel#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
234,234,v,feel#v#6,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,1,,
235,235,v,feel#v#6,feel#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
236,236,v,feel#v#6,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
237,237,v,feel#v#6,feel#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
238,238,v,feel#v#7,feel#v#12,merged,0.0,0.0,1.0,1.0,0,1,0.0,1.0
239,239,v,feel#v#7,feel#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
240,240,v,feel#v#7,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
241,241,v,feel#v#7,feel#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
242,242,v,feel#v#7,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
243,243,v,feel#v#7,feel#v#13,not-merged,0.0,0.0,1.0,1.0,0,0,,
244,244,v,feel#v#12,feel#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
245,245,v,feel#v#12,feel#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
246,246,v,feel#v#12,feel#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
247,247,v,feel#v#12,feel#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
248,248,v,feel#v#12,feel#v#13,not-merged,0.0,0.0,1.0,1.0,0,0,,
249,249,v,feel#v#8,feel#v#9,merged,0.0,0.0,1.0,1.0,0,1,,
250,250,v,feel#v#8,feel#v#10,merged,0.0,0.0,1.0,1.0,0,1,,
251,251,v,feel#v#8,feel#v#11,merged,0.0,0.0,0.0,1.0,0,1,,
252,252,v,feel#v#8,feel#v#13,merged,0.0,0.0,1.0,1.0,0,1,,
253,253,v,feel#v#9,feel#v#10,merged,0.0,0.0,1.0,1.0,0,1,,
254,254,v,feel#v#9,feel#v#11,merged,0.0,0.0,1.0,1.0,0,1,,
255,255,v,feel#v#9,feel#v#13,merged,0.0,0.0,1.0,1.0,0,0,,
256,256,v,feel#v#10,feel#v#11,merged,0.0,0.0,0.0,1.0,0,1,,
257,257,v,feel#v#10,feel#v#13,merged,0.0,0.0,1.0,1.0,0,0,0.0,0.0
258,258,v,feel#v#11,feel#v#13,merged,0.0,0.0,0.0,1.0,0,0,,
259,259,v,maintain#v#3,maintain#v#1,not-merged,0.0,0.0,0.0,2.0,0,0,,
260,260,v,maintain#v#3,maintain#v#2,not-merged,0.0,0.0,1.0,1.0,0,1,0.5,0.5
261,261,v,maintain#v#3,maintain#v#5,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
262,262,v,maintain#v#3,maintain#v#6,not-merged,0.0,0.0,0.0,2.0,0,1,0.0,0.0
263,263,v,maintain#v#3,maintain#v#9,not-merged,0.0,0.0,0.0,1.0,0,1,,
264,264,v,maintain#v#3,maintain#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
265,265,v,maintain#v#3,maintain#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
266,266,v,maintain#v#3,maintain#v#7,not-merged,0.0,0.0,0.0,2.0,0,1,1.5,1.5
267,267,v,maintain#v#3,maintain#v#10,not-merged,0.0,0.0,0.0,2.0,0,1,,
268,268,v,maintain#v#1,maintain#v#2,merged,0.0,0.0,0.0,1.0,0,0,,
269,269,v,maintain#v#1,maintain#v#5,merged,0.0,0.0,0.0,1.0,0,0,,
270,270,v,maintain#v#1,maintain#v#6,merged,0.0,0.0,0.0,2.0,0,0,,
271,271,v,maintain#v#1,maintain#v#9,merged,0.0,0.0,0.0,1.0,0,0,,
272,272,v,maintain#v#1,maintain#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
273,273,v,maintain#v#1,maintain#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
274,274,v,maintain#v#1,maintain#v#7,not-merged,0.0,0.0,0.0,2.0,0,0,,
275,275,v,maintain#v#1,maintain#v#10,not-merged,0.0,0.0,0.0,2.0,0,0,,
276,276,v,maintain#v#2,maintain#v#5,merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
277,277,v,maintain#v#2,maintain#v#6,merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
278,278,v,maintain#v#2,maintain#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
279,279,v,maintain#v#2,maintain#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
280,280,v,maintain#v#2,maintain#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
281,281,v,maintain#v#2,maintain#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,2.0,2.0
282,282,v,maintain#v#2,maintain#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
283,283,v,maintain#v#5,maintain#v#6,merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
284,284,v,maintain#v#5,maintain#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
285,285,v,maintain#v#5,maintain#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
286,286,v,maintain#v#5,maintain#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
287,287,v,maintain#v#5,maintain#v#7,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
288,288,v,maintain#v#5,maintain#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
289,289,v,maintain#v#6,maintain#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
290,290,v,maintain#v#6,maintain#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
291,291,v,maintain#v#6,maintain#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
292,292,v,maintain#v#6,maintain#v#7,not-merged,0.0,0.0,0.0,2.0,0,1,1.5,1.5
293,293,v,maintain#v#6,maintain#v#10,not-merged,0.0,0.0,0.0,2.0,0,1,,
