Pos,Sense1,Sense2,Merge,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max,wn_oed_feature
v,draw#v#04,draw#v#14,not-merged,1.540445041,0.0,0.05392129619,9.0,0.0,0.0,0.4187518072,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#17,not-merged,1.540445041,0.0,0.05090571308999999,3.0,0.0,0.0,0.2785036721,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#04,draw#v#21,not-merged,1.540445041,0.0,0.0,5.0,0.0,0.0,0.3879125022,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#36,not-merged,1.029619417,0.0,0.0,4.0,0.0,0.0,0.32133735210000003,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#33,not-merged,1.029619417,0.0,0.0,7.0,0.0,0.0,0.1176143738,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#04,draw#v#32,not-merged,1.1349799329999999,0.0,0.0,10.0,0.0,0.0,0.2688285957,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#04,draw#v#35,not-merged,1.386294361,0.0,0.0,6.0,0.0,0.0,0.2588630387,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#04,draw#v#12,not-merged,1.540445041,0.0,0.05477091302,4.0,0.0,0.0,0.3039710938,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#15,not-merged,1.540445041,2.0,0.08348302633,5.0,0.3679238868,3.4862652460000003,0.2758799848,0.44444444439999997,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.5,1.0
v,draw#v#04,draw#v#18,not-merged,1.540445041,2.0,0.07891644537999999,9.0,0.3549416367,3.4862652460000003,0.3227002352,0.44444444439999997,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.5,1.0
v,draw#v#04,draw#v#22,not-merged,1.540445041,0.0,0.0,3.0,0.0,0.0,0.59092984,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#23,not-merged,1.540445041,0.0,0.0,9.0,0.0,0.0,0.3919825236,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#04,draw#v#31,not-merged,1.386294361,0.0,0.0,4.0,0.0,0.0,0.2776382552,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#19,merged,1.2527629679999999,0.0,0.04869028392,8.0,0.0,0.0,0.6626000133,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#07,not-merged,1.386294361,0.0,0.05563892414,54.0,0.0,0.0,0.6157612618,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#05,not-merged,1.386294361,0.0,0.05628922402000001,29.0,0.0,0.0,0.38899629950000003,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#09,not-merged,1.2527629679999999,0.0,0.05334409052,16.0,0.0,0.0,0.4727249264,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#14,not-merged,1.386294361,0.0,0.05144200659,10.0,0.0,0.0,0.5534292977,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#17,not-merged,1.386294361,0.0,0.04869028392,7.0,0.0,0.0,0.3674705488,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#21,not-merged,1.386294361,0.0,0.0,15.0,0.0,0.0,0.509403146,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#36,not-merged,0.9343092373999999,0.0,0.0,5.0,0.0,0.0,0.43608816850000004,0.1666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#33,not-merged,0.9343092373999999,0.0,0.0,12.0,0.0,0.0,0.1926779377,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#32,not-merged,1.029619417,0.0,0.0,18.0,0.0,0.0,0.3587273051,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#35,not-merged,1.2527629679999999,0.0,0.0,15.0,0.0,0.0,0.4469310092,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#12,not-merged,1.386294361,0.0,0.05221472938999999,7.0,0.0,0.0,0.3653110203,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#15,not-merged,1.386294361,0.0,0.07768618994,12.0,0.35135247119999996,3.4862652460000003,0.3513887382,0.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
v,draw#v#06,draw#v#18,not-merged,1.386294361,0.0,0.07371669598,13.0,0.3394944893,3.4862652460000003,0.5693192847999999,0.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
v,draw#v#06,draw#v#22,not-merged,1.386294361,0.0,0.0,7.0,0.0,0.0,0.5901039522,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#06,draw#v#23,not-merged,1.386294361,0.0,0.0,9.0,0.0,0.0,0.5275987254,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#06,draw#v#31,not-merged,1.2527629679999999,0.0,0.0,7.0,0.0,0.0,0.4649729118,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#07,not-merged,1.540445041,0.0,0.04793082437,8.0,0.0,0.0,0.8420067791,0.2857142857,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#05,not-merged,1.540445041,0.0,0.04841264277,5.0,0.0,0.0,0.4965920712,0.2857142857,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#09,not-merged,1.386294361,0.0,0.04621800236,11.0,0.0,0.0,0.6353922815999999,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#14,not-merged,1.540445041,0.0,0.04478332909,7.0,0.0,0.0,0.7188992258,0.2857142857,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,draw#v#19,draw#v#17,not-merged,1.540445041,0.0,0.04268332993,1.0,0.0,0.0,0.4831572479,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#21,not-merged,1.540445041,0.0,0.0,2.0,0.0,0.0,0.6789736756,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#36,not-merged,1.029619417,0.0,0.0,2.0,0.0,0.0,0.578556989,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#33,not-merged,1.029619417,0.0,0.0,9.0,0.0,0.0,0.2313232845,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#32,not-merged,1.1349799329999999,0.0,0.0,4.0,0.0,0.0,0.4029755668,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#35,not-merged,1.386294361,0.0,0.0,2.0,0.0,0.0,0.4336772875,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#12,not-merged,1.540445041,0.0,0.045367819079999996,2.0,0.0,0.0,0.4911933902,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#15,not-merged,1.2527629679999999,0.0,0.043984652369999995,3.0,0.0,0.0,0.4609156943,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#18,not-merged,1.2527629679999999,0.0,0.04268332993,8.0,0.0,0.0,0.48365101969999996,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#22,not-merged,1.540445041,0.0,0.0,1.0,0.0,0.0,0.6303843976,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#19,draw#v#31,not-merged,1.386294361,0.0,0.0,4.0,0.0,0.0,0.4927141511,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#07,draw#v#05,merged,2.233592222,5.0,0.1647439165,260.0,0.6644690774,6.010392609,0.7255823701999999,0.6666666667,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
v,draw#v#07,draw#v#09,merged,1.540445041,0.0,0.05243387195,31.0,0.0,0.0,0.7145868539,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#14,merged,1.7227665980000002,0.0,0.050595026550000005,8.0,0.0,0.0,0.6877251317,0.3333333333,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#17,merged,2.233592222,5.0,0.11308871109999999,209.0,0.5761661451,6.010392609,0.642479306,0.6666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
v,draw#v#07,draw#v#21,merged,1.7227665980000002,0.0,0.0,14.0,0.0,0.0,0.6706252957,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#36,merged,1.1349799329999999,0.0,0.0,6.0,0.0,0.0,0.5403018,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#33,not-merged,1.1349799329999999,0.0,0.0,22.0,0.0,0.0,0.3212808265,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#32,not-merged,1.2527629679999999,0.0,0.0,24.0,0.0,0.0,0.3966473537,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#35,not-merged,1.540445041,0.0,0.0,23.0,0.0,0.0,0.4187046314,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#12,not-merged,1.7227665980000002,0.0,0.051342328629999996,12.0,0.0,0.0,0.5263506083,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#15,not-merged,1.386294361,0.0,0.04957795863,14.0,0.0,0.0,0.4450553436,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#18,not-merged,1.386294361,0.0,0.04793082437,15.0,0.0,0.0,0.4536109413,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#07,draw#v#22,not-merged,1.7227665980000002,0.0,0.0,9.0,0.0,0.0,0.5911335322,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#23,not-merged,1.7227665980000002,0.0,0.0,11.0,0.0,0.0,0.6467955289,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#07,draw#v#31,not-merged,1.540445041,0.0,0.0,10.0,0.0,0.0,0.5097148056,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#09,merged,1.540445041,0.0,0.05301102074,29.0,0.0,0.0,0.6380931786,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#14,merged,1.7227665980000002,0.0,0.05113219682,10.0,0.0,0.0,0.4264663817,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#17,merged,2.233592222,5.0,0.11580807789999999,201.0,0.5819579806,6.010392609,0.6713637647,0.6666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
v,draw#v#05,draw#v#21,merged,1.7227665980000002,0.0,0.0,10.0,0.0,0.0,0.3686075904,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#36,merged,1.1349799329999999,0.0,0.0,6.0,0.0,0.0,0.32863800530000004,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#33,not-merged,1.1349799329999999,0.0,0.0,14.0,0.0,0.0,0.16054161949999998,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#32,not-merged,1.2527629679999999,0.0,0.0,19.0,0.0,0.0,0.2771915249,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#35,not-merged,1.540445041,0.0,0.0,15.0,0.0,0.0,0.26952732949999997,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#12,not-merged,1.7227665980000002,0.0,0.05189557115,10.0,0.0,0.0,0.4582956065,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#15,not-merged,1.386294361,0.0,0.05009363938,12.0,0.0,0.0,0.3652760485,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#18,not-merged,1.386294361,0.0,0.04841264277,13.0,0.0,0.0,0.3059951158,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,draw#v#05,draw#v#22,not-merged,1.7227665980000002,0.0,0.0,8.0,0.0,0.0,0.403582576,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#23,not-merged,1.7227665980000002,0.0,0.0,13.0,0.0,0.0,0.41998842189999996,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#05,draw#v#31,not-merged,1.540445041,0.0,0.0,7.0,0.0,0.0,0.3271788926,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,draw#v#09,draw#v#14,merged,1.540445041,0.0,0.04869028392,7.0,0.0,0.0,0.5643896379,0.2857142857,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#17,merged,1.540445041,0.0,0.04621800236,4.0,0.0,0.0,0.491223807,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#21,merged,1.540445041,0.0,0.0,8.0,0.0,0.0,0.5673118240999999,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#36,merged,1.029619417,0.0,0.0,3.0,0.0,0.0,0.46136866909999996,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#33,not-merged,1.029619417,0.0,0.0,12.0,0.0,0.0,0.1674545255,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#32,not-merged,1.1349799329999999,0.0,0.0,10.0,0.0,0.0,0.2872501795,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#35,not-merged,1.386294361,0.0,0.0,9.0,0.0,0.0,0.3239421608,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#12,not-merged,1.540445041,0.0,0.0493819934,7.0,0.0,0.0,0.4667085349,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#15,not-merged,1.2527629679999999,0.0,0.047747639929999995,8.0,0.0,0.0,0.3502354605,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#18,not-merged,1.2527629679999999,0.0,0.04621800236,16.0,0.0,0.0,0.37846880509999997,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#22,not-merged,1.540445041,0.0,0.0,5.0,0.0,0.0,0.4677051194,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#23,not-merged,1.540445041,0.0,0.0,14.0,0.0,0.0,0.5340699694,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#09,draw#v#31,not-merged,1.386294361,0.0,0.0,7.0,0.0,0.0,0.35878063649999997,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#21,merged,1.7227665980000002,0.0,0.0,5.0,0.0,0.0,0.7335112306,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#36,merged,1.1349799329999999,0.0,0.0,5.0,0.0,0.0,0.5119835028999999,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#12,not-merged,1.7227665980000002,0.0,0.047747639929999995,3.0,0.0,0.0,0.4923248606,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#15,not-merged,1.386294361,0.0,0.04621800236,4.0,0.0,0.0,0.39674455229999994,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#22,not-merged,1.7227665980000002,0.0,0.0,3.0,0.0,0.0,0.5389133502000001,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#14,draw#v#31,not-merged,1.540445041,0.0,0.0,2.0,0.0,0.0,0.4533010617,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#17,draw#v#21,merged,1.7227665980000002,0.0,0.0,1.0,0.0,0.0,0.35787506049999995,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#17,draw#v#36,merged,1.1349799329999999,0.0,0.0,12.0,0.0,0.0,0.5259976752000001,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#17,draw#v#12,not-merged,1.7227665980000002,0.0,0.045367819079999996,5.0,0.0,0.0,0.442303447,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#17,draw#v#15,not-merged,1.386294361,0.0,0.043984652369999995,4.0,0.0,0.0,0.2693737336,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#17,draw#v#22,not-merged,1.7227665980000002,0.0,0.0,2.0,0.0,0.0,0.37131457869999995,0.3333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#17,draw#v#31,not-merged,1.540445041,0.0,0.0,3.0,0.0,0.0,0.3583658267,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#21,draw#v#12,not-merged,1.7227665980000002,0.0,0.0,2.0,0.0,0.0,0.3431675831,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#21,draw#v#15,not-merged,1.386294361,0.0,0.0,6.0,0.0,0.0,0.5054229514,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#21,draw#v#22,not-merged,1.7227665980000002,0.0,0.0,5.0,0.0,0.0,0.5442422752,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#36,draw#v#12,not-merged,1.1349799329999999,0.0,0.0,1.0,0.0,0.0,0.33000717539999996,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#36,draw#v#15,not-merged,0.9343092373999999,0.0,0.0,2.0,0.0,0.0,0.3163345819,0.1666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#36,draw#v#22,not-merged,1.1349799329999999,0.0,0.0,2.0,0.0,0.0,0.3822050748,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#36,draw#v#31,not-merged,1.029619417,0.0,0.0,2.0,0.0,0.0,0.3669577798,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,draw#v#33,draw#v#12,not-merged,1.1349799329999999,0.0,0.0,4.0,0.0,0.0,0.12374471849999999,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,draw#v#33,draw#v#15,not-merged,0.9343092373999999,0.0,0.0,6.0,0.0,0.0,0.1411957799,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
